Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Myanmar,MMR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,453,436,420,404,389,376,362,349,335,322,308,297,284,273,261,248,237,226,218,210,205,201,195,189,184,178,..
Myanmar,MMR,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.7421428571429,14.0851428571427,13.4281428571428,12.7711428571429,12.1141428571427,11.4571428571428,10.8001428571429,10.1431428571427,9.4861428571428,8.82914285714287,8.17214285714272,7.51514285714279,6.85814285714287,6.85814285714287,6.85814285714287,6.85814285714287,..
Myanmar,MMR,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.61357142857145,1.51657142857144,1.41957142857143,1.32257142857145,1.22557142857144,1.12857142857143,1.03157142857145,0.934571428571445,0.837571428571437,0.740571428571428,0.643571428571448,0.54657142857144,0.449571428571431,0.449571428571431,0.449571428571431,0.449571428571431,..
Myanmar,MMR,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.2016297142857,10.6516605142856,10.1030895142857,9.55626951428573,9.01144442857134,8.4690871428571,7.92955045714288,7.39300299999991,6.86017711428567,6.33131111428572,5.80779499999991,5.28972957142853,4.77734380000001,4.74286568571429,4.70800305714286,4.67294817142858,..
Myanmar,MMR,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,37.70691,38.50389,39.30086,40.74923,42.1976,43.64598,45.09435,46.54272,47.1764,47.81009,48.44377,49.07745,49.71113,50.3155,50.91988,51.52425,52.12862,52.73299,53.31389,53.89478,54.47567,55.05657,55.63746,56.19701,56.75657,57.31612,57.87568,58.43523,58.98055,59.52588,60.0712,60.61652,61.16185,61.66307,62.1643,62.66553,63.16676,63.66799,64.16924,64.6705,65.17175,65.673,66.17426,66.60595,67.03765,67.46935,67.90105,68.33275,68.99385,69.65495,70.31605,70.97714,71.63824,71.92589,72.21354,72.50119,..
Myanmar,MMR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,27.66658,28.44665,29.22671,30.76093,32.29515,33.82938,35.3636,36.89782,37.5451,38.19239,38.83967,39.48696,40.13424,40.754,41.37375,41.99351,42.61326,43.23302,43.83941,44.44579,45.05218,45.65857,46.26496,46.85903,47.45309,48.04716,48.64122,49.23529,49.81571,50.39612,50.97654,51.55695,52.13737,52.6881,53.23884,53.78958,54.34031,54.89105,55.45998,56.0289,56.59783,57.16676,57.73569,58.16811,58.60053,59.03296,59.46538,59.8978,60.39625,60.8947,61.39316,61.89161,62.39006,62.61692,62.84379,63.07065,..
Myanmar,MMR,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.13968736,2.11617213,1.8029385,1.58875431,1.55548364,1.83678367,1.80049104,2.05040164,1.96630795,1.96873038,1.83009783,1.77640517,1.68461292,1.87462274,2.04583935,1.92028227,1.86845552,2.21823163,2.15820037,2.27575459,..,..
Myanmar,MMR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.731,0.77,0.791,0.812,0.843,0.874,0.901,0.93,..,..,..,..
Philippines,PHL,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.47253402913531,..,..,..,..,..,..,11.1473792716423,..,..,..
Philippines,PHL,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.05241649805846,..,..,..,..,..,..,4.06021144709403,..,..,..
Philippines,PHL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.1,..,..,25.1,..,..,26.6,..,..,25,..,..,17.7,..,..,14.5,..,..,13.1,..,..,14.7,..,..,10.7,..,..,12.1,..,..,8.3,..
Philippines,PHL,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.62633,..,..,12.58961,..,..,13.03002,..,..,..,..
Philippines,PHL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.3,27,26.4,26,24.6,23.6,22.7,22.6,22.1,21.3,20.3,19.7,19.2,18.6,17.6,16.4,15,13.8,13,13,13.4,13.9,14,13.9,13.5,..
Philippines,PHL,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.3,38,37.7,37.7,37.7,37.7,37.7,37.6,37.3,36.8,36.1,35.1,34,32.7,31.1,29.3,27.4,25.5,23.6,21.8,20.3,19,18,17.1,16.4,16,15.7
Philippines,PHL,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,0.800000011920929,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.70000004768372,..,..,..,..,..,1.89999997615814,..,..,..,..,2.40000009536743,..,..,..,..,3.29999995231628,..,..,4.30000019073486,..,5,..,..,..
Philippines,PHL,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.20000004768372,..,..,..,..,2.90000009536743,..,..,3.90000009536743,..,4.59999990463257,..,..,..
Philippines,PHL,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.70000004768372,..,..,..,..,3.59999990463257,..,..,4.69999980926514,..,5.40000009536743,..,..,..
Philippines,PHL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,996.3,1025.3,1030.2,1035.7,1045.5,1062.8,1113.1,1105.4,1330.7,1350.3,1272.2,1163.9,1186,1224.7,1286.3,1353.8,1488.1,1509.9,1581.3,1606.4,1646.6,1822.6,1659.9,1747.3,1841,1914.7,1847.3,1877.2,1945.4,2099.5,2042.7,2103.3,2212.8,2261.7,2273.9,2308.2,2375.3,2240.7,2464.8,2580.8,2667.8,2730.6,2823.4,2992.3,3049,3180.8,3319.8,3334.3,3228.9,3231.9,3340.6,3492.6,3531.8,3637.4,..,..
Philippines,PHL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,152,134,139,135,121,122,122,119,122,117,124,128,127,125,126,127,127,128,129,131,129,127,126,121,117,114,..
Philippines,PHL,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.927115697287,15.927115697287,15.3751601983227,14.8232046993583,14.2712492003936,13.7192937014292,13.1673382024649,12.6153827035005,12.0634272045361,11.5114717055717,10.9595162066073,10.4075607076427,9.8556052086783,9.30364970971391,8.75169421074952,8.19973871178513,..
Philippines,PHL,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.36624009228467,5.36624009228467,5.17250960464077,4.97877911699686,4.78504862935296,4.59131814170905,4.39758765406515,4.20385716642124,4.01012667877734,3.81639619113338,3.62266570348947,3.42893521584557,3.23520472820167,3.04147424055776,2.84774375291386,2.65401326526995,..
Philippines,PHL,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8626478009082,10.8912677737977,10.5376754458343,10.1822471470656,9.82487726873545,9.46538325133285,9.10404968087482,8.74078169535567,8.37557929477538,8.00836552837879,7.63922451142133,7.26599287000038,6.88900375337672,6.50865293256545,6.12514473106759,5.73893395940295,..
Philippines,PHL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,57.19391,57.61581,58.03771,58.54109,59.04448,59.54786,60.05124,60.55463,61.0325,61.51037,61.98825,62.46612,62.94399,63.20376,63.46352,63.72329,63.98306,64.24283,64.67463,65.10643,65.53823,65.97003,66.40183,66.9398,67.47778,68.01576,68.55374,69.09172,69.51844,69.94517,70.37189,70.79862,71.22534,71.62169,72.01804,72.41439,72.81074,73.2071,73.49267,73.77825,74.06382,74.3494,74.63498,74.86408,75.09318,75.32228,75.55138,75.78049,75.9902,76.19991,76.40962,76.61933,76.82904,77.09838,77.36772,77.63706,..
Philippines,PHL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,51.21673,51.64107,52.06541,52.31123,52.55705,52.80286,53.04868,53.2945,53.50191,53.70932,53.91674,54.12415,54.33156,54.33543,54.3393,54.34317,54.34704,54.35091,54.54238,54.73385,54.92532,55.1168,55.30827,55.6276,55.94692,56.26625,56.58558,56.90491,57.13083,57.35674,57.58266,57.80857,58.03449,58.27836,58.52224,58.76612,59.01,59.25387,59.36037,59.46686,59.57335,59.67984,59.78633,59.85437,59.92241,59.99045,60.05849,60.12653,60.24766,60.36879,60.48992,60.61104,60.73217,60.94384,61.1555,61.36717,..
Philippines,PHL,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.44929165,3.54187897,3.61927658,3.19884187,3.23121551,3.2091775,2.9983988,2.79116169,3.24713196,3.22814859,3.9138542,3.95164594,3.94034192,4.04747517,4.41043729,4.37397274,4.28992635,4.45815444,4.55778632,4.7099852,..,..
Philippines,PHL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.073,..,5.916,..,5.774,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.8650045316181,..,..,..,..,..,..,54.6716977428188,..,..
Russian Federation,RUS,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.5024268747784,..,..,..,..,..,..,53.6506069511846,..,..
Russian Federation,RUS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.4,..,..,3.6,1.1,1.7,3.4,2.3,1.2,0.7,0.8,0.7,0.5,0.3,0.1,0.1,0,0.1,0,0,0,0,0,..
Russian Federation,RUS,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27,25.9,24.9,24,23.3,22.6,22.1,21.7,21.5,21.2,21.1,21.1,21.1,21.1,21.2,21.2,21.2,21.1,21,20.9,20.9,21,21.3,21.6,22,22.6,23.3
Russian Federation,RUS,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1743.2,1635.8,1457.8,1223.5,1389.4,1790,1301,1452.6,1563.4,1936.9,1972.1,1783.5,1882.6,1860.2,1886.9,1989.8,2387.3,2280.5,1842.8,2260.2,1858.8,2240.9,2444,..,..
Russian Federation,RUS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63,63,67,81,88,82,71,62,57,59,57,54,51,49,44,42,36,34,32,30,29,27,26,25,25,25,..
Russian Federation,RUS,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,..
Russian Federation,RUS,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,..
Russian Federation,RUS,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0.973418,0.973463,0.973508,0.973553,0.973598,0.973642,0.973687,0.973732,0.973786,0,0,0,..
Russian Federation,RUS,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,76.14827,77.03498,77.9217,78.22915,78.53661,78.84407,79.15153,79.45899,79.50154,79.54409,79.58664,79.62918,79.67173,79.43012,79.18852,78.94691,78.7053,78.4637,78.41982,78.37593,78.33205,78.28817,78.24429,78.66909,79.09389,79.51868,79.94348,80.36828,79.80579,79.24329,78.6808,78.1183,77.55581,77.33921,77.12262,76.90602,76.68942,76.47283,76.18791,75.90299,75.61807,75.33314,75.04822,75.6006,76.15297,76.70535,77.25772,77.8101,78.55468,79.29927,80.04385,80.78844,81.53302,81.77264,82.01227,82.25189,..
Russian Federation,RUS,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,56.76943,57.64534,58.52124,58.39965,58.27806,58.15648,58.03489,57.91331,57.54986,57.18642,56.82297,56.45953,56.09609,55.4463,54.79652,54.14674,53.49696,52.84718,52.60886,52.37054,52.13222,51.89389,51.65557,52.76116,53.86674,54.97233,56.07791,57.1835,55.37157,53.55963,51.7477,49.93577,48.12383,47.60182,47.07981,46.5578,46.03579,45.51378,44.72591,43.93804,43.15017,42.3623,41.57443,42.6867,43.79898,44.91125,46.02353,47.1358,48.84845,50.5611,52.27375,53.9864,55.69904,56.07499,56.45094,56.82688,..
Russian Federation,RUS,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.3627502,5.55091916,7.10045413,6.61999512,5.79575085,5.42186816,5.67444877,5.98934673,5.60863706,5.18758222,5.21198715,5.30478653,5.37995338,6.22459761,7.44325087,6.83091103,6.61180659,6.87955814,7.09185941,7.07040825,..,..
Russian Federation,RUS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.519,..,..,..,..,..,..,..,4.572,..,..
South Africa,ZAF,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.80816295011588,..,..,..,..,3.41320363007924,..,..,..,..,..,..
South Africa,ZAF,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.05327861703604,..,..,..,..,0.739735073614396,..,..,..,..,..,..
South Africa,ZAF,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.3,..,..,33.8,..,..,..,32.6,..,..,..,..,..,25.4,..,16.9,..,..,16.6,..,..,..,..,..
South Africa,ZAF,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.6,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,5,5.1,5.2,5.4,5.6,5.5,5.3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,..
South Africa,ZAF,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.2,37.3,36.5,35.8,35.1,34.5,34,33.5,33,32.6,32.2,31.9,31.6,31.4,31,30.5,29.9,29.1,28.2,27.4,26.7,26.1,25.7,25.5,25.3,25.5,25.8
South Africa,ZAF,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.3000001907349,..,..,..,..,9.60000038146973,..,..,..,..,19.2000007629395,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.7000007629395,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.6000003814697,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,1099.1,1142.1,1128,913.9,911.4,1010.4,1725.6,1006,1041.1,1187,1498.2,1593.9,1007.5,1875.8,1624.4,1391.5,1752,1876.2,1609.6,2017.3,2680.3,1659.8,960.2,1083.9,1575.9,1589.4,1628.7,1671.5,2281.9,1877.3,1986.4,944,2159.8,2585,1419.2,2489.9,2271.2,2179.3,2197.7,2762.2,2423,2771.8,2536.8,2777.6,3309.2,3140.8,2790.3,4063,4405.3,4149.1,4013.6,4239.3,4040.7,4893.5,..,..
South Africa,ZAF,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108,98,88,77,69,62,60,61,66,76,85,89,95,102,107,112,119,126,138,148,154,154,152,145,140,138,..
South Africa,ZAF,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.5138600961213,24.1408635433986,22.7678669906763,21.3948704379536,20.0218738852313,18.6488773325086,17.2758807797863,15.9028842270636,14.5298876743413,13.1568911216186,11.7838945688964,10.4108980161736,9.03790146345136,7.66490491072864,6.29190835800637,4.91891180528364,..
South Africa,ZAF,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.78602691006944,2.65389570075297,2.52176449143656,2.38963328212009,2.25750207280362,2.12537086348715,1.99323965417074,1.86110844485427,1.7289772355378,1.59684602622133,1.46471481690492,1.33258360758845,1.20045239827198,1.06832118895551,0.936189979639096,0.804058770322627,..
South Africa,ZAF,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.5837685182446,11.8142198314297,11.0457785656665,10.2870695298552,9.54213802192585,8.811442521112,8.09452847075026,7.3913214189196,6.70161890459543,6.0258461036209,5.36350731080232,4.71461885736277,4.07899069093106,3.45707608628399,2.84828855508378,2.25244589009855,..
South Africa,ZAF,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,49.94176,50.44517,50.94857,51.48667,52.02478,52.56288,53.10098,53.63909,54.02538,54.41166,54.79795,55.18424,55.57053,55.76682,55.96312,56.15942,56.35572,56.55201,56.73792,56.92383,57.10974,57.29565,57.48156,58.53499,59.58843,60.64186,61.69529,62.74872,63.25406,63.7594,64.26474,64.77009,65.27543,64.00287,62.73032,61.45777,60.18521,58.91266,56.41314,53.91363,51.41411,48.91459,46.41508,45.83117,45.24725,44.66334,44.07943,43.49552,46.22586,48.95619,51.68653,54.41686,57.1472,58.71759,60.28799,61.85838,..
South Africa,ZAF,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,41.27074,41.78016,42.28957,42.83436,43.37915,43.92394,44.46873,45.01352,44.49021,43.9669,43.44359,42.92028,42.39698,42.15734,41.9177,41.67806,41.43842,41.19878,41.35092,41.50306,41.65521,41.80735,41.95949,42.83156,43.70363,44.57569,45.44776,46.31983,46.7917,47.26357,47.73544,48.20732,48.67919,47.53722,46.39524,45.25327,44.1113,42.96933,40.97546,38.98159,36.98772,34.99385,32.99998,32.57133,32.14267,31.71402,31.28537,30.85672,32.85186,34.84701,36.84216,38.8373,40.83245,42.46192,44.0914,45.72087,..
